Unnamed: 0,Store,Date,IsHoliday,Dept,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size
293444,30,2012-04-13,0,83.0,1625.42,69.03,3.891,48.96,856.15,12.0,0.0,699.85,221.1484028,6.891,1,42988
2945,1,2010-11-19,0,13.0,38446.26,51.41,2.771,0.0,0.0,0.0,0.0,0.0,211.8896737,7.838,3,151315
199191,21,2010-04-30,0,35.0,3081.0,66.93,2.78,0.0,0.0,0.0,0.0,0.0,210.0505833,8.2,2,140167
282785,29,2011-06-03,0,3.0,5002.59,70.09,3.973,0.0,0.0,0.0,0.0,0.0,134.8551613,9.966,2,93638
7182,1,2012-01-06,0,85.0,3437.73,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348,3,151315
127327,13,2012-07-06,0,40.0,79198.92,79.23,3.63,14357.07,337.7,89.85,8820.75,5507.25,130.7196333,5.765,3,219622
37940,4,2012-04-20,0,93.0,74013.14,68.6,3.864,2774.39,4279.41,43.43,2409.97,4544.22,131.1173333,4.308,3,205863
137528,14,2012-07-13,0,14.0,17480.61,79.97,3.523,9158.47,-2.5,5.37,4516.68,2574.55,191.1685192,8.684,3,200898
286861,29,2012-08-10,0,14.0,8036.17,76.74,3.772,27921.89,341.19,9.08,1673.62,1983.79,138.1437742,9.419,2,93638
234869,24,2011-12-30,1,12.0,2173.11,33.45,3.566,5743.34,44499.08,228.23,1242.49,4310.79,136.6432581,8.454,3,203819
54999,6,2011-09-16,0,5.0,27575.42,84.94,3.526,0.0,0.0,0.0,0.0,0.0,217.5797506,6.925,3,202505
146957,15,2012-05-18,0,6.0,3153.22,58.84,4.029,5226.88,0.0,8.93,546.11,1281.16,138.1065806,8.15,2,123737
239526,25,2010-07-02,0,67.0,8148.98,66.42,2.815,0.0,0.0,0.0,0.0,0.0,204.4650559,7.527,2,128107
379406,40,2011-12-30,1,22.0,8237.03,18.75,3.402,3392.38,25557.03,205.29,421.72,2439.13,136.6432581,4.42,3,155083
53143,6,2011-03-18,0,48.0,898.0,65.07,3.488,0.0,0.0,0.0,0.0,0.0,215.9035078,6.858,3,202505
188614,20,2010-03-26,0,42.0,9495.32,50.49,2.854,0.0,0.0,0.0,0.0,0.0,204.201755,8.187,3,203742
302745,31,2012-03-16,0,99.0,0.02,63.39,3.734,6738.65,801.74,8.13,2047.38,7905.67,220.8498468,7.057,3,203750
88112,10,2010-02-26,0,31.0,7444.94,52.77,2.825,0.0,0.0,0.0,0.0,0.0,126.5522857,9.765,2,126512
76290,8,2012-02-03,0,9.0,8411.77,45.56,3.36,41524.03,1412.41,83.15,18723.56,3886.31,223.7079023,5.825,3,155078
385103,41,2010-10-15,0,6.0,4340.99,49.91,2.762,0.0,0.0,0.0,0.0,0.0,190.8623087,7.508,3,196321
241239,25,2010-12-24,0,90.0,16431.81,22.94,3.141,0.0,0.0,0.0,0.0,0.0,204.6376731,7.484,2,128107
271027,28,2010-11-26,1,93.0,54499.0,47.66,3.162,0.0,0.0,0.0,0.0,0.0,126.6692667,14.313,3,206302
101413,11,2010-12-17,0,52.0,2451.69,54.63,2.869,0.0,0.0,0.0,0.0,0.0,214.704919,7.564,3,207499
133434,14,2011-06-03,0,24.0,10683.51,76.38,3.922,0.0,0.0,0.0,0.0,0.0,185.7545,8.521,3,200898
72775,8,2011-02-18,0,8.0,27703.28,50.64,3.045,0.0,0.0,0.0,0.0,0.0,216.6310383,6.262,3,155078
319578,33,2011-12-02,0,14.0,706.77,59.12,3.701,0.5,0.0,4.0,0.0,1280.77,129.8459667,8.01,3,39690
297786,31,2010-11-12,0,3.0,6749.72,60.95,2.728,0.0,0.0,0.0,0.0,0.0,211.6608975,8.163,3,203750
392755,42,2010-02-19,0,85.0,38.39,58.22,2.915,0.0,0.0,0.0,0.0,0.0,126.5262857,9.765,1,39690
224985,23,2012-01-27,0,49.0,28824.77,25.71,3.568,957.2,3319.68,0.0,9.0,1709.6,136.9598387,4.261,2,114533
120596,13,2010-10-01,0,4.0,38712.93,68.74,2.853,0.0,0.0,0.0,0.0,0.0,126.2346,7.795,3,219622
24617,3,2011-04-29,0,20.0,1368.02,78.69,3.81,0.0,0.0,0.0,0.0,0.0,219.0236099,7.574,2,37392
362641,39,2010-02-12,1,82.0,15465.29,44.58,2.548,0.0,0.0,0.0,0.0,0.0,209.9970208,8.554,3,184109
420928,45,2012-03-02,0,32.0,4429.64,41.55,3.816,22832.38,2515.25,4.0,13317.88,2560.48,190.1714927,8.424,2,118221
380794,40,2012-05-11,0,24.0,2343.57,52.06,3.947,7071.55,0.0,408.25,1175.76,4204.96,138.0882667,4.125,3,155083
77325,8,2012-05-18,0,19.0,530.08,64.16,3.63,7288.06,0.0,24.25,585.14,4836.15,225.3002908,5.679,3,155078
413926,45,2010-03-05,0,9.0,10816.32,37.13,2.777,0.0,0.0,0.0,0.0,0.0,182.1201566,8.992,2,118221
330807,34,2012-06-29,0,31.0,483.21,81.91,3.257,3725.46,52.2,0.0,343.56,3814.45,130.7562667,9.575,3,158114
202841,21,2011-05-20,0,31.0,2876.37,68.36,3.907,0.0,0.0,0.0,0.0,0.0,215.3834778,7.931,2,140167
250841,26,2010-12-03,0,52.0,1793.11,27.73,3.065,0.0,0.0,0.0,0.0,0.0,132.7566667,8.149,3,152513
328763,34,2011-12-09,0,92.0,80195.87,24.69,3.153,3131.47,3.0,127.58,479.79,4102.57,129.8555333,10.148,3,158114
415217,45,2010-07-16,0,74.0,11896.27,77.84,2.783,0.0,0.0,0.0,0.0,0.0,182.2604411,8.743,2,118221
235927,24,2012-04-13,0,49.0,5199.68,48.65,4.187,4765.31,5896.55,57.4,1204.7,3980.37,137.868,8.983,3,203819
124454,13,2011-10-07,0,97.0,30119.94,60.62,3.592,0.0,0.0,0.0,0.0,0.0,129.6938,6.392,3,219622
406376,43,2012-10-26,0,16.0,1441.77,69.17,3.506,23.68,7.24,6.0,0.0,815.05,214.7415392,8.839,1,41062
336203,35,2011-04-15,0,41.0,2836.5,52.24,3.821,0.0,0.0,0.0,0.0,0.0,138.1646952,8.512,2,103681
250739,26,2010-11-19,0,98.0,8273.22,36.73,3.03,0.0,0.0,0.0,0.0,0.0,132.9172,8.149,3,152513
149925,16,2010-06-25,0,56.0,24185.82,62.37,2.715,0.0,0.0,0.0,0.0,0.0,189.4533931,6.842,2,57197
317417,33,2011-01-07,0,7.0,357.33,46.25,3.287,0.0,0.0,0.0,0.0,0.0,127.1917742,8.951,3,39690
89948,10,2010-08-20,0,38.0,89213.93,89.88,3.041,0.0,0.0,0.0,0.0,0.0,126.0766452,9.199,2,126512
392605,41,2012-10-26,0,90.0,79524.89,41.8,3.686,4864.3,101.34,250.6,47.24,1524.43,199.2195317,6.195,3,196321
251993,26,2011-04-01,0,20.0,3017.95,22.99,3.638,0.0,0.0,0.0,0.0,0.0,134.0682581,7.818,3,152513
318698,33,2011-07-22,0,90.0,24371.15,97.17,3.697,0.0,0.0,0.0,0.0,0.0,129.1507742,8.442,3,39690
350066,37,2010-12-10,0,91.0,27788.1,51.83,2.843,0.0,0.0,0.0,0.0,0.0,210.2372494,8.476,1,39910
370930,39,2012-06-01,0,23.0,24419.54,80.33,3.501,8200.12,5.8,64.71,1772.73,9316.5,220.4322099,6.989,3,184109
413410,44,2012-10-05,0,38.0,47446.98,61.79,3.815,417.9,0.0,0.02,0.0,496.52,131.0756667,5.217,1,39910
31178,4,2010-07-02,0,45.0,3.5,73.66,2.668,0.0,0.0,0.0,0.0,0.0,126.1392,7.372,3,205863
95672,10,2012-02-24,0,48.0,1013.0,56.02,3.95,13929.09,4614.67,0.0,596.5,6528.31,130.5502069,7.545,2,126512
84662,9,2011-11-11,0,3.0,5826.14,58.28,3.297,3235.06,1645.11,63.15,1580.98,2209.21,221.6482278,6.054,2,125833
244316,25,2011-11-04,0,14.0,11654.02,40.88,3.551,0.0,0.0,0.0,0.0,0.0,210.8364551,7.082,2,128107
302628,31,2012-03-09,0,5.0,19085.01,57.16,3.669,6284.13,768.91,2.69,1051.13,8527.38,220.6974332,7.057,3,203750
352206,37,2011-10-07,0,6.0,57.3,71.2,3.285,0.0,0.0,0.0,0.0,0.0,215.7831333,7.716,1,39910
363371,39,2010-04-23,0,29.0,4669.12,67.64,2.795,0.0,0.0,0.0,0.0,0.0,209.2199574,8.464,3,184109
280949,29,2010-11-19,0,30.0,1930.14,48.62,3.03,0.0,0.0,0.0,0.0,0.0,132.9172,10.524,2,93638
386144,41,2011-01-28,0,97.0,16725.37,32.23,3.008,0.0,0.0,0.0,0.0,0.0,191.667891,7.241,3,196321
43511,5,2011-03-04,0,60.0,237.6,60.35,3.288,0.0,0.0,0.0,0.0,0.0,214.3842702,6.634,2,34875
81599,9,2010-12-03,0,81.0,2098.97,49.89,2.708,0.0,0.0,0.0,0.0,0.0,215.1445203,6.56,2,125833
415871,45,2010-09-24,0,97.0,5869.69,68.59,2.713,0.0,0.0,0.0,0.0,0.0,182.6696737,8.743,2,118221
323885,34,2010-08-20,0,93.0,29030.03,76.45,2.671,0.0,0.0,0.0,0.0,0.0,126.0766452,9.816,3,158114
50253,6,2010-06-04,0,82.0,23086.49,79.44,2.705,0.0,0.0,0.0,0.0,0.0,212.6982436,7.092,3,202505
68269,7,2012-08-17,0,1.0,8558.33,59.66,3.545,1266.82,34.6,46.86,1649.91,1421.44,198.1001057,7.872,2,70713
341274,35,2012-09-21,0,33.0,10749.43,66.1,4.038,6982.1,87.37,6.0,2085.94,9129.21,142.6798167,8.839,2,103681
275645,28,2012-02-24,0,97.0,20346.81,53.13,3.95,9687.54,3338.06,0.0,847.07,6736.61,130.5502069,12.187,3,206302
366307,39,2011-02-18,0,28.0,842.12,58.2,3.045,0.0,0.0,0.0,0.0,0.0,212.0063522,8.395,3,184109
152661,16,2011-04-15,0,44.0,3049.97,34.59,3.611,0.0,0.0,0.0,0.0,0.0,192.4225954,6.339,2,57197
83794,9,2011-08-05,0,67.0,2493.81,91.52,3.684,0.0,0.0,0.0,0.0,0.0,219.1349201,6.404,2,125833
257673,26,2012-10-26,0,16.0,3929.43,46.95,3.917,1827.16,35.87,50.0,478.93,2088.65,138.7281613,7.138,3,152513
53712,6,2011-05-13,0,12.0,5611.44,76.95,3.899,0.0,0.0,0.0,0.0,0.0,217.5247882,6.855,3,202505
84786,9,2011-11-25,1,2.0,23196.78,54.32,3.236,121.57,0.0,44061.13,247.83,8294.47,222.1389683,6.054,2,125833
300478,31,2011-08-05,0,19.0,44.4,94.22,3.684,0.0,0.0,0.0,0.0,0.0,215.1978515,7.852,3,203750
279568,29,2010-07-02,0,42.0,3441.21,72.88,2.815,0.0,0.0,0.0,0.0,0.0,132.5218667,10.409,2,93638
166249,17,2012-05-11,0,92.0,61328.94,49.96,3.809,6288.63,0.0,22.59,997.55,1266.73,131.1453333,6.235,2,93188
31859,4,2010-09-03,0,81.0,29458.07,76.8,2.584,0.0,0.0,0.0,0.0,0.0,126.1019355,7.372,3,205863
354608,37,2012-08-24,0,60.0,639.0,81.26,3.62,247.17,0.0,23.9,0.0,2285.83,220.8526787,6.623,1,39910
174677,18,2011-12-16,0,72.0,74605.9,35.52,3.445,3332.41,2.65,882.11,1350.2,2932.75,136.5335161,8.471,2,120653
303124,31,2012-04-27,0,85.0,1150.82,69.21,3.814,2973.44,-0.91,10.16,542.5,9196.82,221.255812,6.891,3,203750
266161,27,2012-05-04,0,91.0,66447.0,53.68,4.124,19913.55,0.0,213.38,5895.46,4687.08,142.0177929,8.253,3,204184
55024,6,2011-09-16,0,72.0,61254.69,84.94,3.526,0.0,0.0,0.0,0.0,0.0,217.5797506,6.925,3,202505
160922,17,2010-11-19,0,93.0,2630.64,36.31,2.842,0.0,0.0,0.0,0.0,0.0,126.6072,6.885,2,93188
34274,4,2011-04-29,0,37.0,3070.79,64.22,3.781,0.0,0.0,0.0,0.0,0.0,128.9998667,5.946,3,205863
415724,45,2010-09-10,1,79.0,14785.4,70.87,2.699,0.0,0.0,0.0,0.0,0.0,182.598178,8.743,2,118221
259925,27,2010-09-03,0,92.0,155117.83,78.52,2.86,0.0,0.0,0.0,0.0,0.0,136.5891118,7.982,3,204184
298361,31,2011-01-14,0,85.0,1346.22,34.14,2.983,0.0,0.0,0.0,0.0,0.0,211.1176713,8.028,3,203750
342650,36,2010-07-23,0,59.0,49.25,82.6,2.542,0.0,0.0,0.0,0.0,0.0,209.9958663,8.36,3,39910
4148,1,2011-03-11,0,36.0,695.0,53.56,3.459,0.0,0.0,0.0,0.0,0.0,214.1110564,7.742,3,151315
141782,15,2010-12-17,0,23.0,44632.61,25.3,3.301,0.0,0.0,0.0,0.0,0.0,132.6804516,8.067,2,123737
324547,34,2010-10-22,0,79.0,15655.31,58.11,2.736,0.0,0.0,0.0,0.0,0.0,126.3815484,10.21,3,158114
210813,22,2010-11-26,1,5.0,80992.83,44.61,3.07,0.0,0.0,0.0,0.0,0.0,136.6895714,8.572,2,119557
232027,24,2011-03-25,0,31.0,1628.7,36.88,3.789,0.0,0.0,0.0,0.0,0.0,133.9587419,8.252,3,203819
255414,26,2012-03-09,0,59.0,125.71,29.03,3.876,4540.15,480.42,1.98,387.57,3900.33,137.5066897,7.467,3,152513
113452,12,2011-07-15,0,40.0,44114.93,88.1,3.692,0.0,0.0,0.0,0.0,0.0,129.1338387,13.503,2,112238
263651,27,2011-09-02,0,17.0,16206.89,71.44,3.879,0.0,0.0,0.0,0.0,0.0,140.196985,7.85,3,204184
294587,30,2012-09-21,0,87.0,405.4,71.54,3.721,1046.34,0.0,0.0,69.2,1258.49,222.4169362,6.565,1,42988
210489,22,2010-10-22,0,5.0,19522.96,50.24,2.919,0.0,0.0,0.0,0.0,0.0,136.688871,8.572,2,119557
134335,14,2011-08-26,0,40.0,78590.95,72.55,3.704,0.0,0.0,0.0,0.0,0.0,186.5641172,8.625,3,200898
372036,39,2012-09-21,0,27.0,1446.66,73.58,3.721,11644.3,112.91,6.7,3300.92,13244.99,221.4578604,6.623,3,184109
373006,40,2010-03-26,0,71.0,2768.04,39.51,2.831,0.0,0.0,0.0,0.0,0.0,131.863129,5.892,3,155083
3459,1,2011-01-07,0,33.0,3835.59,48.27,2.976,0.0,0.0,0.0,0.0,0.0,211.4047419,7.742,3,151315
229967,24,2010-09-03,0,91.0,50503.73,73.52,2.86,0.0,0.0,0.0,0.0,0.0,132.7248387,8.117,3,203819
381528,40,2012-07-27,0,11.0,10342.64,67.88,3.701,3351.06,156.53,4.24,1624.68,1605.34,138.2033871,4.156,3,155083
39217,4,2012-08-24,0,91.0,72068.0,75.76,3.61,9983.59,0.0,23.4,8115.89,7158.66,130.8381613,4.077,3,205863
377087,40,2011-05-13,0,31.0,733.26,54.09,4.095,0.0,0.0,0.0,0.0,0.0,134.593,4.781,3,155083
218953,23,2010-06-11,0,12.0,8279.01,58.35,2.83,0.0,0.0,0.0,0.0,0.0,132.4357419,5.435,2,114533
167787,17,2012-10-12,0,44.0,8559.26,44.82,3.797,1171.21,0.0,3.58,371.84,3776.18,131.1083333,5.527,2,93188
356149,38,2010-06-18,0,10.0,320.26,81.06,3.043,0.0,0.0,0.0,0.0,0.0,126.114,14.099,1,39690
415821,45,2010-09-17,0,60.0,149.6,66.55,2.706,0.0,0.0,0.0,0.0,0.0,182.622509,8.743,2,118221
326229,34,2011-04-01,0,25.0,6273.31,55.46,3.521,0.0,0.0,0.0,0.0,0.0,128.7199355,10.581,3,158114
314839,32,2012-09-21,0,40.0,61835.19,63.49,3.765,7161.18,88.82,3.0,1011.45,5347.22,198.358523,7.872,3,203007
82981,9,2011-05-06,0,1.0,10231.78,62.2,3.906,0.0,0.0,0.0,0.0,0.0,219.4315106,6.38,2,125833
170826,18,2010-11-19,0,71.0,7359.38,45.26,3.03,0.0,0.0,0.0,0.0,0.0,132.9172,9.331,2,120653
3389,1,2010-12-31,1,12.0,6912.95,48.43,2.943,0.0,0.0,0.0,0.0,0.0,211.4049321,7.838,3,151315
93110,10,2011-06-24,0,29.0,13460.56,90.69,3.807,0.0,0.0,0.0,0.0,0.0,129.0663,8.494,2,126512
92372,10,2011-04-08,0,33.0,13487.34,73.03,3.818,0.0,0.0,0.0,0.0,0.0,128.8238065,8.494,2,126512
319755,33,2011-12-30,1,42.0,93.11,51.6,3.428,384.37,1919.79,4.95,25.2,556.38,130.0710323,8.01,3,39690
146136,15,2012-02-24,0,52.0,1746.92,33.18,3.917,6881.03,5859.12,1.0,3607.57,4147.13,137.3411034,7.943,2,123737
309964,32,2011-05-27,0,98.0,8030.67,55.13,3.795,0.0,0.0,0.0,0.0,0.0,192.8365651,8.595,3,203007
142492,15,2011-02-25,0,5.0,18351.3,20.87,3.452,0.0,0.0,0.0,0.0,0.0,133.4921429,7.771,2,123737
380224,40,2012-03-16,0,32.0,3371.33,37.13,3.867,4935.36,176.82,3.85,1392.83,2458.54,137.5843871,4.261,3,155083
370882,39,2012-05-25,0,44.0,4608.98,78.31,3.561,10926.02,0.0,967.95,1983.54,6579.15,220.4287124,6.989,3,184109
95528,10,2012-02-10,1,67.0,22407.36,55.73,3.722,8414.22,861.38,66.96,6806.11,5723.0,130.3849032,7.545,2,126512
324468,34,2010-10-15,0,30.0,949.5,59.57,2.732,0.0,0.0,0.0,0.0,0.0,126.3266774,10.21,3,158114
292391,30,2011-11-25,1,4.0,15545.56,56.43,3.236,19.97,0.0,0.0,0.0,477.74,218.1130269,7.441,1,42988
329091,34,2012-01-13,0,24.0,2293.87,33.99,3.263,2514.23,8431.82,48.38,186.59,4699.39,130.244,9.653,3,158114
117761,12,2012-09-28,0,98.0,593.29,81.22,3.966,3068.35,27.82,0.22,1307.43,3605.14,131.043,10.926,2,112238
236158,24,2012-05-04,0,4.0,29398.56,52.14,4.124,19129.69,192.0,195.04,5860.88,4953.15,138.0332,8.983,3,203819
401982,43,2011-01-14,0,81.0,19556.76,43.45,2.983,0.0,0.0,0.0,0.0,0.0,203.4840645,10.398,1,41062
346710,36,2012-04-27,0,3.0,326.31,70.06,3.888,252.98,36.03,0.0,0.0,6621.24,220.3014485,6.989,3,39910
246430,25,2012-06-08,0,40.0,46757.02,58.48,3.689,9024.73,207.4,64.04,2897.69,4748.56,214.5527132,7.139,2,128107
422193,45,2012-07-06,0,20.0,8022.5,82.99,3.475,5878.09,169.0,64.36,2996.47,5477.04,191.1338827,8.684,2,118221
225758,23,2012-04-13,0,71.0,9616.7,41.81,4.025,4460.9,4852.66,25.17,2064.48,1879.86,137.868,4.125,2,114533
397192,42,2011-12-02,0,52.0,18.5,57.29,3.701,24.09,0.0,4.7,0.0,1016.84,129.8459667,7.874,1,39690
96653,10,2012-06-01,0,28.0,719.18,80.06,4.277,11614.41,0.0,172.39,2945.55,1528.02,130.9592258,7.382,2,126512
215238,22,2012-02-24,0,59.0,317.35,39.0,3.751,10045.03,7913.38,0.0,8695.83,3361.36,141.3007857,7.503,2,119557
279482,29,2010-06-18,0,7.0,17622.6,67.13,2.805,0.0,0.0,0.0,0.0,0.0,132.4733333,10.16,2,93638
298093,31,2010-12-17,0,16.0,2175.68,48.63,2.869,0.0,0.0,0.0,0.0,0.0,211.0645458,8.163,3,203750
303263,31,2012-05-11,0,24.0,3618.65,74.14,3.688,13797.91,0.0,8.64,2960.85,3794.93,221.3632212,6.891,3,203750
36477,4,2011-12-02,0,55.0,24415.42,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2,129.8459667,5.143,3,205863
2031,1,2010-08-20,0,33.0,14881.25,86.65,2.664,0.0,0.0,0.0,0.0,0.0,211.6033633,7.787,3,151315
371072,39,2012-06-15,0,1.0,17234.96,81.33,3.393,8270.46,76.4,0.06,3324.17,25107.85,220.4494148,6.989,3,184109
94537,10,2011-11-04,0,37.0,4089.61,68.57,3.828,0.0,0.0,0.0,0.0,0.0,129.8051935,7.874,2,126512
160357,17,2010-09-24,0,95.0,52457.74,58.39,2.872,0.0,0.0,0.0,0.0,0.0,126.1900333,6.697,2,93188
137355,14,2012-06-22,0,7.0,51449.69,74.22,3.564,10291.35,317.0,4.3,3292.07,6115.51,191.0646096,8.567,3,200898
226145,23,2012-05-25,0,93.0,3204.02,66.43,3.85,7101.14,0.0,246.45,1017.09,2752.95,138.1101935,4.125,2,114533
216409,22,2012-06-22,0,54.0,-9.92,70.61,3.629,8154.53,387.4,0.0,2396.96,3938.83,142.1606464,7.671,2,119557
200461,21,2010-09-10,1,35.0,2039.0,79.3,2.565,0.0,0.0,0.0,0.0,0.0,211.1532104,8.099,2,140167
130176,14,2010-07-09,0,49.0,11205.57,82.45,2.793,0.0,0.0,0.0,0.0,0.0,182.2569603,8.743,3,200898
366560,39,2011-03-11,0,25.0,7087.99,58.35,3.459,0.0,0.0,0.0,0.0,0.0,212.8611313,8.395,3,184109
312616,32,2012-02-10,1,45.0,17.94,23.34,3.103,19784.57,9309.88,225.85,29483.81,5473.82,196.9195056,8.256,3,203007
301682,31,2011-12-02,0,72.0,58422.35,48.72,3.172,5425.3,96.94,1100.35,2779.95,24475.38,218.3590319,7.441,3,203750
253676,26,2011-09-16,0,55.0,5617.36,55.19,3.809,0.0,0.0,0.0,0.0,0.0,136.3145,7.767,3,152513
30761,4,2010-05-21,0,9.0,29973.4,67.4,2.82,0.0,0.0,0.0,0.0,0.0,126.1843871,7.896,3,205863
35730,4,2011-09-16,0,54.0,14.0,72.76,3.532,0.0,0.0,0.0,0.0,0.0,129.4306,5.644,3,205863
367639,39,2011-07-01,0,83.0,5423.49,84.93,3.524,0.0,0.0,0.0,0.0,0.0,213.9324122,8.177,3,184109
259256,27,2010-06-25,0,59.0,589.98,78.02,2.958,0.0,0.0,0.0,0.0,0.0,136.3483143,8.058,3,204184
99175,11,2010-05-07,0,10.0,20395.15,75.57,2.835,0.0,0.0,0.0,0.0,0.0,213.6211778,7.343,3,207499
222093,23,2011-04-22,0,93.0,1640.5,39.62,3.919,0.0,0.0,0.0,0.0,0.0,134.3571,4.781,2,114533
345419,36,2011-10-07,0,91.0,10392.14,71.2,3.262,0.0,0.0,0.0,0.0,0.0,215.7831333,7.716,3,39910
329510,34,2012-02-24,0,13.0,23845.3,39.89,3.541,5674.77,3367.59,2.6,1389.89,3919.46,130.5502069,9.653,3,158114
272607,28,2011-04-29,0,49.0,15401.92,68.27,4.151,0.0,0.0,0.0,0.0,0.0,128.9998667,13.736,3,206302
364877,39,2010-09-24,0,41.0,2669.71,78.5,2.624,0.0,0.0,0.0,0.0,0.0,210.3664469,8.36,3,184109
339902,35,2012-05-04,0,3.0,6875.33,53.68,3.951,13647.64,0.0,9.87,6114.76,4853.52,142.0177929,8.876,2,103681
366128,39,2011-01-28,0,55.0,8403.24,47.94,3.01,0.0,0.0,0.0,0.0,0.0,210.9682412,8.395,3,184109
353980,37,2012-06-01,0,8.0,16932.6,80.74,3.501,57.81,0.0,0.0,0.0,1268.73,220.4322099,6.989,1,39910
9207,1,2012-07-20,0,52.0,2028.71,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908,3,151315
14529,2,2011-03-25,0,27.0,1234.72,69.42,3.473,0.0,0.0,0.0,0.0,0.0,214.2521573,8.028,3,202307
359214,38,2011-08-19,0,98.0,4270.3,91.74,3.743,0.0,0.0,0.0,0.0,0.0,129.2405806,13.503,1,39690
288983,30,2010-08-06,0,40.0,21366.84,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.1608049,8.099,1,42988
160985,17,2010-11-26,1,92.0,38423.56,19.03,2.83,0.0,0.0,0.0,0.0,0.0,126.6692667,6.885,2,93188
334465,35,2010-10-08,0,80.0,25.69,57.78,2.764,0.0,0.0,0.0,0.0,0.0,136.6277321,8.763,2,103681
56736,6,2012-03-02,0,14.0,24234.21,60.32,3.63,20243.99,618.72,14.35,9687.4,4968.92,222.4521862,6.132,3,202505
240540,25,2010-10-15,0,30.0,1744.78,54.09,2.868,0.0,0.0,0.0,0.0,0.0,205.0137637,7.484,2,128107
133571,14,2011-06-17,0,93.0,63115.44,69.32,3.842,0.0,0.0,0.0,0.0,0.0,185.6719333,8.521,3,200898
58228,6,2012-07-27,0,4.0,35089.26,85.78,3.407,7017.6,203.26,8.11,17151.91,3340.02,223.5516178,5.668,3,202505
320652,33,2012-05-11,0,1.0,2947.76,81.02,4.186,758.77,0.0,0.0,0.0,2001.77,131.1453333,7.396,3,39690
398072,42,2012-04-06,0,17.0,770.94,65.99,4.282,2.12,0.0,34.23,0.0,250.62,131.0375484,7.382,1,39690
235012,24,2012-01-13,0,98.0,8327.7,36.5,3.666,3545.34,8743.62,127.43,819.74,4434.08,136.753,8.659,3,203819
44132,5,2011-05-13,0,2.0,11821.98,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489,2,34875
233002,24,2011-07-01,0,18.0,5.2,70.27,3.916,0.0,0.0,0.0,0.0,0.0,135.4468,8.358,3,203819
170244,18,2010-09-17,0,38.0,65345.53,60.94,2.716,0.0,0.0,0.0,0.0,0.0,132.7670667,9.342,2,120653
27989,3,2012-05-04,0,17.0,2816.26,79.51,3.749,2430.23,0.0,30.92,1159.71,1432.53,225.1797511,6.664,2,37392
422118,45,2012-06-29,0,44.0,2235.06,75.22,3.506,3291.36,425.6,0.0,314.88,2255.34,191.0992462,8.567,2,118221
39824,4,2012-10-19,0,71.0,5403.21,64.46,3.61,6313.84,0.0,15.05,2421.08,5885.12,131.1499677,3.879,3,205863
85199,9,2012-01-06,0,6.0,1529.44,47.54,3.157,3597.08,6203.76,11.2,3743.55,1912.75,223.4332408,5.667,2,125833
278703,29,2010-03-26,0,33.0,4533.4,48.56,2.831,0.0,0.0,0.0,0.0,0.0,131.863129,10.064,2,93638
355658,38,2010-04-16,0,72.0,149.93,64.95,3.109,0.0,0.0,0.0,0.0,0.0,126.5621,14.099,1,39690
86015,9,2012-04-06,0,44.0,3312.47,68.83,3.891,4876.77,0.0,10.0,1201.8,8545.16,225.1820555,5.539,2,125833
115924,12,2012-03-30,0,4.0,26927.82,64.36,4.294,13644.08,115.67,8.34,1885.51,2291.86,130.9670968,12.187,2,112238
334271,35,2010-09-17,0,40.0,32569.18,64.5,2.706,0.0,0.0,0.0,0.0,0.0,136.6338071,8.861,2,103681
13600,2,2010-12-24,0,5.0,150343.42,49.97,2.886,0.0,0.0,0.0,0.0,0.0,211.0646599,8.163,3,202307
24932,3,2011-06-03,0,82.0,6108.68,84.29,3.699,0.0,0.0,0.0,0.0,0.0,218.6449369,7.574,2,37392
226954,23,2012-08-10,0,40.0,67482.05,71.12,3.772,23983.92,144.9,106.86,13110.54,4860.8,138.1437742,4.156,2,114533
236704,24,2012-06-22,0,14.0,13840.45,72.29,3.722,8790.16,749.1,30.57,4434.39,7308.24,138.1629,8.983,3,203819
331537,34,2012-09-07,1,46.0,15106.68,78.26,3.709,8791.04,-5.98,25.77,3473.34,1789.37,130.9325484,9.285,3,158114
191768,20,2011-01-28,0,37.0,4114.38,23.21,3.237,0.0,0.0,0.0,0.0,0.0,205.3894952,7.343,3,203742
302906,31,2012-04-06,0,16.0,17873.02,69.02,3.891,12625.17,399.0,21.86,3623.01,16629.1,221.0737638,6.891,3,203750
342909,36,2010-09-03,0,25.0,2.0,82.29,2.533,0.0,0.0,0.0,0.0,0.0,210.2966631,8.36,3,39910
201045,21,2010-11-12,0,41.0,1620.33,60.95,2.728,0.0,0.0,0.0,0.0,0.0,211.6608975,8.163,2,140167
358186,38,2011-04-01,0,18.0,97.21,63.63,3.772,0.0,0.0,0.0,0.0,0.0,128.7199355,13.736,1,39690
60337,7,2010-05-21,0,80.0,69.14,46.6,2.776,0.0,0.0,0.0,0.0,0.0,189.467827,8.963,2,70713
